Date,Open,High,Low,Close,Adj Close,Volume
2012-10-11,1140.000000,1159.800049,1133.000000,1148.000000,1148.000000,20
2012-10-12,1150.000000,1150.000000,1150.000000,1150.000000,1150.000000,26
2012-10-15,1150.000000,1165.000000,1140.000000,1140.000000,1140.000000,69
2012-10-16,1143.650024,1143.650024,1143.650024,1143.650024,1143.650024,5
2012-10-17,null,null,null,null,null,null
2012-10-18,1153.750000,1166.250000,1140.000000,1165.199951,1165.199951,72
2012-10-19,1170.000000,1185.949951,1160.000000,1161.000000,1161.000000,31
2012-10-22,1161.500000,1179.800049,1161.500000,1171.400024,1171.400024,22
2012-10-23,1160.150024,1160.150024,1160.150024,1160.150024,1160.150024,15
2012-10-25,1166.349976,1179.800049,1166.349976,1179.800049,1179.800049,8
2012-10-29,1150.000000,1180.000000,1150.000000,1180.000000,1180.000000,14
2012-10-30,1160.000000,1160.000000,1141.099976,1158.000000,1158.000000,75
2012-10-31,1158.000000,1158.000000,1141.250000,1150.099976,1150.099976,66
2012-11-01,1171.000000,1171.000000,1171.000000,1171.000000,1171.000000,5
2012-11-02,1171.000000,1171.000000,1171.000000,1171.000000,1171.000000,50
2012-11-05,null,null,null,null,null,null
2012-11-06,null,null,null,null,null,null
2012-11-07,1171.000000,1185.000000,1150.000000,1167.150024,1167.150024,396
2012-11-08,1160.000000,1179.000000,1160.000000,1179.000000,1179.000000,15
2012-11-09,null,null,null,null,null,null
2012-11-11,null,null,null,null,null,null
2012-11-12,null,null,null,null,null,null
2012-11-15,1170.000000,1170.000000,1150.000000,1152.099976,1152.099976,12
2012-11-16,1160.000000,1160.000000,1145.000000,1147.500000,1147.500000,10
2012-11-19,1155.000000,1155.000000,1145.000000,1145.000000,1145.000000,5
2012-11-20,1145.000000,1145.000000,1130.000000,1137.000000,1137.000000,22
2012-11-21,1135.000000,1135.000000,1135.000000,1135.000000,1135.000000,6
2012-11-22,1170.000000,1170.000000,1170.000000,1170.000000,1170.000000,6
2012-11-23,1165.050049,1165.050049,1165.050049,1165.050049,1165.050049,7
2012-11-26,null,null,null,null,null,null
2012-11-27,1170.000000,1170.000000,1160.000000,1160.000000,1160.000000,2
2012-11-29,1170.000000,1200.000000,1160.000000,1196.550049,1196.550049,96
2012-11-30,1250.000000,1250.000000,1195.000000,1219.949951,1219.949951,28
2012-12-03,1219.949951,1219.949951,1200.099976,1212.000000,1212.000000,97
2012-12-04,1214.900024,1220.000000,1214.900024,1220.000000,1220.000000,212
2012-12-05,1215.000000,1238.000000,1215.000000,1238.000000,1238.000000,8
2012-12-06,1240.000000,1250.000000,1221.000000,1249.699951,1249.699951,82
2012-12-07,1260.000000,1260.000000,1233.000000,1233.000000,1233.000000,57
2012-12-10,1240.000000,1260.000000,1240.000000,1250.000000,1250.000000,22
2012-12-11,1255.000000,1260.000000,1235.000000,1256.550049,1256.550049,92
2012-12-12,1240.000000,1250.000000,1220.000000,1234.000000,1234.000000,61
2012-12-13,1258.000000,1259.699951,1231.000000,1237.050049,1237.050049,130
2012-12-14,1240.000000,1245.000000,1237.050049,1245.000000,1245.000000,22
2012-12-17,1234.000000,1260.000000,1234.000000,1259.000000,1259.000000,5
2012-12-18,1259.000000,1278.800049,1240.000000,1261.699951,1261.699951,58
2012-12-19,1350.000000,1350.000000,1260.050049,1265.000000,1265.000000,22
2012-12-20,1250.000000,1266.900024,1246.099976,1255.000000,1255.000000,23
2012-12-21,1265.000000,1265.000000,1247.000000,1247.000000,1247.000000,105
2012-12-24,1245.000000,1258.000000,1240.000000,1251.849976,1251.849976,63
2012-12-26,1250.000000,1265.000000,1240.000000,1251.099976,1251.099976,29
2012-12-27,1251.000000,1275.000000,1251.000000,1260.000000,1260.000000,13
2012-12-28,1265.000000,1265.000000,1265.000000,1265.000000,1265.000000,1
2012-12-31,1279.800049,1279.800049,1251.000000,1269.000000,1269.000000,26
2013-01-01,1340.000000,1340.000000,1270.000000,1285.000000,1285.000000,77
2013-01-02,1300.000000,1319.000000,1275.000000,1310.000000,1310.000000,49
2013-01-03,1310.000000,1319.000000,1302.400024,1306.000000,1306.000000,112
2013-01-04,1319.000000,1345.000000,1305.000000,1345.000000,1345.000000,51
2013-01-07,1320.000000,1349.949951,1320.000000,1346.949951,1346.949951,58
2013-01-08,1339.949951,1339.949951,1320.099976,1332.949951,1332.949951,12
2013-01-09,1290.000000,1290.000000,1280.050049,1285.099976,1285.099976,14
2013-01-10,1307.000000,1307.000000,1307.000000,1307.000000,1307.000000,2
2013-01-11,1280.000000,1309.000000,1280.000000,1280.000000,1280.000000,77
2013-01-14,1280.000000,1285.000000,1280.000000,1285.000000,1285.000000,51
2013-01-15,1280.000000,1304.000000,1261.400024,1294.000000,1294.000000,1153
2013-01-16,1294.000000,1294.000000,1275.099976,1278.000000,1278.000000,102
2013-01-17,1280.000000,1292.000000,1272.000000,1275.000000,1275.000000,85
2013-01-18,1280.000000,1280.000000,1275.000000,1275.000000,1275.000000,3
2013-01-21,1280.000000,1280.000000,1280.000000,1280.000000,1280.000000,11
2013-01-22,1280.000000,1280.000000,1280.000000,1280.000000,1280.000000,1
2013-01-23,1280.000000,1280.000000,1252.000000,1265.000000,1265.000000,32
2013-01-24,1265.000000,1265.000000,1265.000000,1265.000000,1265.000000,100
2013-01-25,1270.000000,1270.000000,1270.000000,1270.000000,1270.000000,20
2013-01-28,1265.300049,1281.000000,1263.000000,1281.000000,1281.000000,21
2013-01-29,1295.000000,1295.000000,1281.150024,1281.150024,1281.150024,143
2013-01-30,1285.000000,1285.000000,1261.000000,1280.000000,1280.000000,13
2013-01-31,1295.900024,1296.000000,1270.000000,1280.099976,1280.099976,78
2013-02-01,1290.000000,1290.000000,1280.000000,1280.000000,1280.000000,10
2013-02-04,1290.000000,1290.000000,1260.000000,1261.849976,1261.849976,15
2013-02-05,1260.000000,1260.000000,1255.000000,1255.000000,1255.000000,13
2013-02-06,1288.900024,1288.900024,1259.699951,1259.699951,1259.699951,6
2013-02-07,1260.000000,1260.000000,1235.000000,1235.000000,1235.000000,16
2013-02-08,1240.000000,1250.000000,1240.000000,1245.000000,1245.000000,5
2013-02-11,1240.000000,1245.000000,1240.000000,1245.000000,1245.000000,12
2013-02-12,null,null,null,null,null,null
2013-02-13,1250.000000,1254.900024,1250.000000,1254.900024,1254.900024,2
2013-02-14,1259.949951,1265.000000,1240.000000,1244.000000,1244.000000,19
2013-02-15,null,null,null,null,null,null
2013-02-18,null,null,null,null,null,null
2013-02-19,null,null,null,null,null,null
2013-02-20,1339.000000,1339.000000,1245.099976,1245.099976,1245.099976,2
2013-02-21,1255.000000,1255.000000,1215.000000,1220.849976,1220.849976,65
2013-02-22,null,null,null,null,null,null
2013-02-25,1215.000000,1215.000000,1195.150024,1195.150024,1195.150024,2
2013-02-26,1200.000000,1215.000000,1200.000000,1200.000000,1200.000000,17
2013-02-27,1200.000000,1200.000000,1200.000000,1200.000000,1200.000000,3
2013-02-28,1234.900024,1234.900024,1181.000000,1181.000000,1181.000000,4
2013-03-01,1210.000000,1210.000000,1191.000000,1191.000000,1191.000000,2
2013-03-04,1210.000000,1210.000000,1210.000000,1210.000000,1210.000000,4
2013-03-05,1211.000000,1235.000000,1190.000000,1190.400024,1190.400024,75
2013-03-06,1190.000000,1199.000000,1190.000000,1193.800049,1193.800049,22
2013-03-07,1200.000000,1224.000000,1200.000000,1221.949951,1221.949951,113
2013-03-08,1230.000000,1240.000000,1225.000000,1233.900024,1233.900024,18
2013-03-11,1240.000000,1240.000000,1211.599976,1222.449951,1222.449951,192
2013-03-12,1243.000000,1243.000000,1220.000000,1220.000000,1220.000000,45
2013-03-13,1220.000000,1220.000000,1180.000000,1184.849976,1184.849976,159
2013-03-14,1191.000000,1250.000000,1187.000000,1212.849976,1212.849976,1596
2013-03-15,1202.000000,1220.000000,1195.000000,1197.650024,1197.650024,106
2013-03-18,1185.000000,1198.000000,1146.500000,1185.199951,1185.199951,224
2013-03-19,1180.000000,1189.000000,1160.150024,1180.050049,1180.050049,36
2013-03-20,1160.000000,1160.000000,1145.000000,1147.000000,1147.000000,10
2013-03-21,1146.150024,1156.000000,1130.000000,1130.000000,1130.000000,23
2013-03-22,1125.000000,1130.000000,1102.599976,1127.599976,1127.599976,33
2013-03-25,1130.000000,1130.000000,1106.000000,1106.500000,1106.500000,13
2013-03-26,1100.000000,1125.000000,1075.000000,1119.000000,1119.000000,33
2013-03-28,1120.000000,1128.500000,1120.000000,1128.500000,1128.500000,9
2013-04-01,1130.000000,1156.000000,1130.000000,1156.000000,1156.000000,22
2013-04-02,1120.000000,1165.000000,1120.000000,1140.099976,1140.099976,63
2013-04-03,1140.000000,1169.000000,1140.000000,1150.000000,1150.000000,5
2013-04-04,1140.000000,1145.000000,1110.000000,1131.400024,1131.400024,5144
2013-04-05,1125.000000,1180.000000,1101.000000,1119.000000,1119.000000,16402
2013-04-08,1115.599976,1129.000000,1115.000000,1120.000000,1120.000000,80
2013-04-09,1120.000000,1120.000000,1090.150024,1093.099976,1093.099976,49
2013-04-10,1100.050049,1118.900024,1090.050049,1118.000000,1118.000000,34
2013-04-11,1109.000000,1129.000000,1109.000000,1129.000000,1129.000000,30
2013-04-12,1120.000000,1139.000000,1120.000000,1139.000000,1139.000000,12
2013-04-15,1110.000000,1180.000000,1106.000000,1168.000000,1168.000000,10019
2013-04-16,1140.000000,1199.900024,1140.000000,1189.949951,1189.949951,29
2013-04-17,1280.000000,1280.000000,1160.000000,1195.050049,1195.050049,161
2013-04-18,1200.000000,1220.949951,1195.000000,1220.000000,1220.000000,6971
2013-04-22,1227.000000,1259.949951,1227.000000,1248.000000,1248.000000,5416
2013-04-23,1240.000000,1240.000000,1240.000000,1240.000000,1240.000000,100
2013-04-25,1250.000000,1258.000000,1241.000000,1245.000000,1245.000000,128
2013-04-26,1259.949951,1259.949951,1230.000000,1230.000000,1230.000000,408
2013-04-29,1241.000000,1248.000000,1235.000000,1243.699951,1243.699951,8127
2013-04-30,1249.949951,1249.949951,1230.000000,1234.000000,1234.000000,40
2013-05-02,1240.000000,1269.000000,1238.900024,1257.650024,1257.650024,234
2013-05-03,1250.000000,1250.000000,1216.000000,1230.000000,1230.000000,125
2013-05-06,1230.000000,1230.000000,1220.000000,1225.050049,1225.050049,88
2013-05-07,1230.500000,1244.000000,1230.500000,1244.000000,1244.000000,4
2013-05-08,1245.000000,1264.900024,1237.000000,1264.900024,1264.900024,111
2013-05-09,1250.000000,1255.000000,1244.000000,1254.000000,1254.000000,51
2013-05-10,1250.000000,1280.000000,1246.000000,1253.750000,1253.750000,65
2013-05-13,1270.000000,1278.000000,1245.000000,1251.699951,1251.699951,192
2013-05-14,1250.000000,1265.000000,1250.000000,1255.000000,1255.000000,10
2013-05-15,1270.000000,1310.000000,1270.000000,1302.900024,1302.900024,93
2013-05-16,1308.000000,1317.000000,1305.000000,1308.349976,1308.349976,87
2013-05-17,1300.000000,1328.900024,1290.000000,1319.849976,1319.849976,45
2013-05-20,1316.500000,1320.000000,1306.000000,1314.000000,1314.000000,51
2013-05-21,1302.000000,1315.000000,1295.000000,1313.300049,1313.300049,53
2013-05-22,1305.000000,1305.949951,1290.000000,1298.250000,1298.250000,43
2013-05-23,1290.000000,1290.000000,1250.050049,1255.000000,1255.000000,30
2013-05-24,null,null,null,null,null,null
2013-05-27,1270.000000,1290.000000,1270.000000,1290.000000,1290.000000,5
2013-05-28,1285.000000,1288.000000,1285.000000,1288.000000,1288.000000,2
2013-05-29,1285.000000,1293.949951,1270.099976,1275.050049,1275.050049,9
2013-05-30,null,null,null,null,null,null
2013-05-31,1270.000000,1270.000000,1232.000000,1244.650024,1244.650024,726
2013-06-03,1244.000000,1269.900024,1244.000000,1254.949951,1254.949951,11
2013-06-04,1244.000000,1255.000000,1244.000000,1250.000000,1250.000000,9
2013-06-05,1240.000000,1245.000000,1225.000000,1230.900024,1230.900024,115
2013-06-06,1230.000000,1249.500000,1228.000000,1249.500000,1249.500000,27
2013-06-07,1249.500000,1249.500000,1249.500000,1249.500000,1249.500000,18
2013-06-10,null,null,null,null,null,null
2013-06-11,1225.150024,1249.500000,1215.000000,1229.750000,1229.750000,37
2013-06-12,1228.000000,1245.000000,1196.099976,1222.500000,1222.500000,27
2013-06-13,1195.000000,1220.000000,1185.400024,1190.400024,1190.400024,56
2013-06-14,null,null,null,null,null,null
2013-06-17,1215.000000,1219.900024,1210.000000,1210.400024,1210.400024,34
2013-06-18,null,null,null,null,null,null
2013-06-19,1215.000000,1230.000000,1175.000000,1205.000000,1205.000000,44
2013-06-20,1190.099976,1215.000000,1151.000000,1179.900024,1179.900024,110
2013-06-21,1170.000000,1200.000000,1156.000000,1177.949951,1177.949951,23
2013-06-24,1153.000000,1169.000000,1135.599976,1150.000000,1150.000000,34
2013-06-25,1135.000000,1180.000000,1135.000000,1171.150024,1171.150024,68
2013-06-26,1140.000000,1140.000000,1125.000000,1125.000000,1125.000000,7
2013-06-27,1130.000000,1149.000000,1124.000000,1124.000000,1124.000000,13
2013-06-28,1162.000000,1162.000000,1162.000000,1162.000000,1162.000000,1
2013-07-01,1165.000000,1178.000000,1165.000000,1175.000000,1175.000000,23
2013-07-02,1165.000000,1200.000000,1165.000000,1190.000000,1190.000000,53
2013-07-03,1180.000000,1180.199951,1160.000000,1162.000000,1162.000000,21
2013-07-04,1150.099976,1150.099976,1145.000000,1148.349976,1148.349976,32
2013-07-05,1150.000000,1160.000000,1150.000000,1160.000000,1160.000000,2
2013-07-08,1160.000000,1160.000000,1150.000000,1150.000000,1150.000000,6
2013-07-09,null,null,null,null,null,null
2013-07-10,null,null,null,null,null,null
2013-07-11,1167.699951,1170.000000,1167.699951,1170.000000,1170.000000,7
2013-07-12,null,null,null,null,null,null
2013-07-15,1185.000000,1214.900024,1185.000000,1200.750000,1200.750000,243
2013-07-16,1200.000000,1200.000000,1128.099976,1131.099976,1131.099976,90
2013-07-17,1130.000000,1130.000000,1117.099976,1117.099976,1117.099976,8
2013-07-18,1140.000000,1145.000000,1140.000000,1145.000000,1145.000000,28
2013-07-19,null,null,null,null,null,null
2013-07-22,1145.000000,1145.000000,1120.000000,1121.000000,1121.000000,5
2013-07-23,1130.000000,1165.000000,1125.000000,1153.650024,1153.650024,15
2013-07-24,1165.000000,1165.000000,1086.500000,1086.500000,1086.500000,324
2013-07-25,1085.099976,1099.000000,1082.000000,1090.000000,1090.000000,22
2013-07-26,1085.099976,1085.099976,1060.000000,1065.300049,1065.300049,66
2013-07-29,1066.000000,1066.000000,1041.000000,1061.400024,1061.400024,61
2013-07-30,1045.099976,1064.900024,1040.000000,1041.150024,1041.150024,30
2013-07-31,1041.000000,1080.000000,1011.049988,1042.000000,1042.000000,50
2013-08-01,1075.000000,1075.000000,990.000000,1060.000000,1060.000000,62
2013-08-02,1070.000000,1099.949951,1070.000000,1095.449951,1095.449951,30
2013-08-05,1100.000000,1165.000000,1060.000000,1062.000000,1062.000000,41
2013-08-06,1060.000000,1060.000000,1049.000000,1055.000000,1055.000000,44
2013-08-07,1055.000000,1055.000000,1020.000000,1033.750000,1033.750000,371
2013-08-08,1036.000000,1036.000000,1011.000000,1020.049988,1020.049988,16
2013-08-12,1025.000000,1049.000000,1015.000000,1017.799988,1017.799988,70
2013-08-13,1003.000000,1018.900024,1002.000000,1015.950012,1015.950012,7
2013-08-14,null,null,null,null,null,null
2013-08-16,1001.099976,1010.000000,987.000000,1002.000000,1002.000000,238
2013-08-19,994.400024,1007.000000,950.000000,969.000000,969.000000,163
2013-08-20,979.799988,979.799988,950.000000,950.549988,950.549988,113
2013-08-21,985.000000,1008.000000,947.000000,954.950012,954.950012,139
2013-08-22,940.099976,959.950012,940.099976,955.000000,955.000000,25
2013-08-23,979.000000,979.000000,975.000000,975.000000,975.000000,11
2013-08-26,980.000000,981.000000,969.000000,969.000000,969.000000,12
2013-08-27,945.000000,945.000000,905.000000,920.349976,920.349976,205
2013-08-28,910.000000,911.000000,890.000000,908.700012,908.700012,160
2013-08-29,934.900024,940.000000,920.000000,920.000000,920.000000,107
2013-08-30,925.000000,925.000000,910.000000,918.000000,918.000000,32
2013-09-02,920.049988,937.900024,920.049988,937.799988,937.799988,472
2013-09-03,920.099976,920.099976,894.950012,900.000000,900.000000,143
2013-09-04,919.900024,919.900024,905.000000,905.000000,905.000000,25
2013-09-05,920.000000,997.000000,920.000000,980.549988,980.549988,188
2013-09-06,988.450012,1020.000000,988.450012,1000.799988,1000.799988,236
2013-09-10,1023.000000,1030.000000,1004.000000,1020.000000,1020.000000,91
2013-09-11,970.000000,1040.000000,970.000000,1040.000000,1040.000000,150
2013-09-12,null,null,null,null,null,null
2013-09-13,1020.000000,1060.000000,1019.000000,1040.250000,1040.250000,28
2013-09-16,1030.000000,1051.000000,1030.000000,1045.000000,1045.000000,45
2013-09-17,null,null,null,null,null,null
2013-09-18,1050.000000,1068.000000,1050.000000,1067.849976,1067.849976,182
2013-09-19,1071.000000,1134.900024,1071.000000,1128.500000,1128.500000,474
2013-09-20,1130.000000,1130.000000,1060.050049,1087.900024,1087.900024,167
2013-09-23,1060.000000,1070.349976,1037.000000,1047.099976,1047.099976,83
2013-09-24,1051.000000,1053.000000,1047.900024,1047.900024,1047.900024,56
2013-09-25,1035.150024,1042.900024,1029.000000,1040.699951,1040.699951,65
2013-09-26,1030.000000,1035.000000,1026.000000,1026.000000,1026.000000,14
2013-09-27,1026.000000,1035.000000,1018.000000,1023.950012,1023.950012,69
2013-09-30,1010.000000,1010.000000,985.099976,999.750000,999.750000,106
2013-10-01,981.200012,1004.500000,975.000000,1004.500000,1004.500000,29
2013-10-03,1010.000000,1025.000000,1010.000000,1025.000000,1025.000000,28
2013-10-04,1021.000000,1039.000000,1021.000000,1039.000000,1039.000000,35
2013-10-07,1040.000000,1040.000000,1002.000000,1019.900024,1019.900024,16
2013-10-08,1030.000000,1040.000000,1030.000000,1040.000000,1040.000000,10
2013-10-09,1020.000000,1030.000000,1020.000000,1030.000000,1030.000000,35
2013-10-10,1035.900024,1035.900024,1035.900024,1035.900024,1035.900024,1
2013-10-11,1036.000000,1075.000000,1036.000000,1064.849976,1064.849976,616
2013-10-14,1070.550049,1075.500000,1055.099976,1063.199951,1063.199951,117
2013-10-15,1063.199951,1085.000000,1055.000000,1055.050049,1055.050049,7
2013-10-17,1050.000000,1057.750000,1050.000000,1057.000000,1057.000000,52
2013-10-18,1059.050049,1090.900024,1059.050049,1083.150024,1083.150024,31
2013-10-21,1094.000000,1098.900024,1094.000000,1095.500000,1095.500000,5
2013-10-22,1095.000000,1095.000000,1095.000000,1095.000000,1095.000000,6
2013-10-23,1090.000000,1097.900024,1083.599976,1084.949951,1084.949951,57
2013-10-24,1097.900024,1110.900024,1086.000000,1086.000000,1086.000000,78
2013-10-25,1090.099976,1090.099976,1090.099976,1090.099976,1090.099976,4
2013-10-28,null,null,null,null,null,null
2013-10-29,1092.000000,1131.000000,1090.500000,1129.550049,1129.550049,105
2013-10-30,1144.000000,1144.000000,1144.000000,1144.000000,1144.000000,13
2013-10-31,1144.000000,1155.000000,1110.050049,1124.699951,1124.699951,150
2013-11-01,1150.000000,1177.599976,1150.000000,1160.699951,1160.699951,141
2013-11-05,1180.000000,1180.000000,1150.099976,1163.699951,1163.699951,68
2013-11-06,null,null,null,null,null,null
2013-11-07,1130.150024,1154.900024,1120.050049,1132.000000,1132.000000,97
2013-11-08,1110.000000,1110.000000,1102.000000,1102.000000,1102.000000,4
2013-11-11,1100.000000,1100.000000,1090.000000,1100.000000,1100.000000,4
2013-11-12,1080.150024,1080.150024,1075.000000,1075.849976,1075.849976,12
2013-11-13,1073.500000,1073.500000,1066.000000,1069.900024,1069.900024,23
2013-11-14,1110.000000,1110.000000,1110.000000,1110.000000,1110.000000,2
2013-11-18,1110.000000,1129.500000,1107.000000,1115.199951,1115.199951,30
2013-11-19,1120.000000,1145.000000,1112.500000,1144.099976,1144.099976,32
2013-11-20,1130.000000,1130.000000,1112.000000,1119.199951,1119.199951,11
2013-11-21,1100.000000,1100.000000,1090.050049,1090.050049,1090.050049,2
2013-11-22,1125.000000,1125.000000,1080.000000,1080.000000,1080.000000,83
2013-11-25,1082.000000,1175.000000,1082.000000,1114.000000,1114.000000,18
2013-11-26,1100.000000,1111.000000,1100.000000,1110.000000,1110.000000,5
2013-11-27,null,null,null,null,null,null
2013-11-28,1100.000000,1110.000000,1100.000000,1105.000000,1105.000000,5
2013-11-29,1105.000000,1129.949951,1105.000000,1120.000000,1120.000000,36
2013-12-02,1121.000000,1145.949951,1121.000000,1140.949951,1140.949951,57
2013-12-03,1134.000000,1145.000000,1134.000000,1139.800049,1139.800049,17
2013-12-04,1130.000000,1130.000000,1130.000000,1130.000000,1130.000000,2
2013-12-05,1150.000000,1190.000000,1150.000000,1178.000000,1178.000000,561
2013-12-06,1166.000000,1195.949951,1166.000000,1182.400024,1182.400024,265
2013-12-09,1225.000000,1226.000000,1195.000000,1207.199951,1207.199951,371
2013-12-10,1201.000000,1220.099976,1201.000000,1220.099976,1220.099976,20
2013-12-11,1196.000000,1204.900024,1189.000000,1204.900024,1204.900024,312
2013-12-12,1189.000000,1203.900024,1171.099976,1171.099976,1171.099976,12
2013-12-13,1165.000000,1168.000000,1148.000000,1149.849976,1149.849976,50
2013-12-16,1160.000000,1185.000000,1145.000000,1161.599976,1161.599976,58
2013-12-17,null,null,null,null,null,null
2013-12-18,1132.000000,1215.000000,1132.000000,1150.000000,1150.000000,181
2013-12-19,1132.000000,1132.000000,1122.000000,1123.000000,1123.000000,28
2013-12-20,1159.000000,1159.000000,1130.000000,1154.000000,1154.000000,4
2013-12-23,1164.000000,1164.000000,1151.000000,1159.000000,1159.000000,29
2013-12-24,1150.000000,1150.000000,1130.099976,1130.099976,1130.099976,12
2013-12-26,null,null,null,null,null,null
2013-12-27,1136.000000,1155.000000,1121.150024,1150.000000,1150.000000,176
2013-12-30,1150.000000,1150.000000,1130.000000,1135.099976,1135.099976,18
2013-12-31,null,null,null,null,null,null
2014-01-01,null,null,null,null,null,null
2014-01-02,1178.000000,1178.000000,1131.099976,1131.099976,1131.099976,54
2014-01-03,1130.000000,1130.000000,1115.000000,1129.000000,1129.000000,147
2014-01-06,1129.000000,1129.000000,1110.000000,1110.000000,1110.000000,54
2014-01-07,1110.000000,1144.849976,1105.099976,1105.099976,1105.099976,14
2014-01-08,1120.000000,1120.000000,1118.000000,1119.000000,1119.000000,30
2014-01-09,1111.000000,1129.000000,1102.000000,1110.000000,1110.000000,109
2014-01-10,1101.000000,1101.000000,1092.050049,1092.050049,1092.050049,77
2014-01-13,1129.000000,1129.000000,1105.000000,1105.000000,1105.000000,2
2014-01-14,null,null,null,null,null,null
2014-01-15,1125.900024,1125.900024,1106.000000,1106.000000,1106.000000,9
2014-01-16,null,null,null,null,null,null
2014-01-17,1170.000000,1170.000000,1085.000000,1109.900024,1109.900024,140
2014-01-20,1139.500000,1140.000000,1139.500000,1140.000000,1140.000000,3
2014-01-21,1108.500000,1137.000000,1108.500000,1137.000000,1137.000000,400
2014-01-22,1120.300049,1120.300049,1120.300049,1120.300049,1120.300049,15
2014-01-23,1115.000000,1144.000000,1114.000000,1144.000000,1144.000000,15
2014-01-24,1120.000000,1120.000000,1112.500000,1112.500000,1112.500000,29
2014-01-27,1095.000000,1095.250000,1072.000000,1078.599976,1078.599976,63
2014-01-28,1075.000000,1080.000000,1055.000000,1074.650024,1074.650024,66
2014-01-29,1075.000000,1075.000000,1070.000000,1070.000000,1070.000000,14
2014-01-30,1050.000000,1064.900024,1025.099976,1030.000000,1030.000000,148
2014-01-31,1045.000000,1045.000000,1045.000000,1045.000000,1045.000000,1
2014-02-03,1020.049988,1044.900024,1020.049988,1044.900024,1044.900024,36
2014-02-04,1020.000000,1099.000000,981.000000,1038.900024,1038.900024,1070
2014-02-05,1021.000000,1036.900024,1021.000000,1029.000000,1029.000000,46
2014-02-06,1032.000000,1039.900024,1027.000000,1027.000000,1027.000000,22
2014-02-07,1040.000000,1043.000000,1027.099976,1043.000000,1043.000000,46
2014-02-10,1045.000000,1060.000000,1040.000000,1040.000000,1040.000000,10
2014-02-11,1032.000000,1032.000000,1030.050049,1030.050049,1030.050049,10
2014-02-12,null,null,null,null,null,null
2014-02-13,1035.000000,1050.000000,1025.099976,1040.000000,1040.000000,31
2014-02-14,1026.000000,1039.000000,1015.000000,1039.000000,1039.000000,1918
2014-02-17,1040.000000,1050.000000,1031.000000,1040.000000,1040.000000,8
2014-02-18,1045.000000,1071.000000,1045.000000,1070.000000,1070.000000,685
2014-02-19,1065.000000,1065.000000,1063.250000,1063.250000,1063.250000,101
2014-02-20,1067.000000,1067.000000,1055.099976,1055.099976,1055.099976,27
2014-02-21,1065.000000,1065.000000,1065.000000,1065.000000,1065.000000,102
2014-02-24,1062.000000,1074.000000,1060.000000,1074.000000,1074.000000,435
2014-02-25,1080.000000,1085.000000,1075.000000,1085.000000,1085.000000,4
2014-02-26,1088.000000,1088.000000,1088.000000,1088.000000,1088.000000,2
2014-02-28,1088.000000,1088.000000,1088.000000,1088.000000,1088.000000,1
2014-03-03,1090.000000,1095.000000,1074.000000,1074.000000,1074.000000,21
2014-03-04,1075.000000,1109.949951,1075.000000,1109.949951,1109.949951,7
2014-03-05,1115.000000,1128.000000,1115.000000,1128.000000,1128.000000,37
2014-03-06,1115.000000,1142.000000,1115.000000,1142.000000,1142.000000,89
2014-03-07,1155.000000,1205.000000,1130.599976,1193.300049,1193.300049,1230
2014-03-10,1200.000000,1217.000000,1180.099976,1217.000000,1217.000000,117
2014-03-11,1217.500000,1230.000000,1201.000000,1201.000000,1201.000000,114
2014-03-12,1200.000000,1216.000000,1193.500000,1216.000000,1216.000000,425
2014-03-13,1228.000000,1231.000000,1216.000000,1216.000000,1216.000000,73
2014-03-14,1215.000000,1215.000000,1200.000000,1200.000000,1200.000000,5
2014-03-18,1244.000000,1244.000000,1204.900024,1225.000000,1225.000000,52
2014-03-19,null,null,null,null,null,null
2014-03-20,null,null,null,null,null,null
2014-03-21,null,null,null,null,null,null
2014-03-22,null,null,null,null,null,null
2014-03-24,1230.000000,1235.000000,1230.000000,1235.000000,1235.000000,38
2014-03-25,1242.000000,1243.250000,1242.000000,1243.250000,1243.250000,49
2014-03-26,1260.000000,1280.000000,1247.000000,1247.000000,1247.000000,77
2014-03-27,1260.000000,1263.000000,1260.000000,1263.000000,1263.000000,14
2014-03-28,1255.000000,1276.500000,1255.000000,1276.500000,1276.500000,10
2014-03-31,1278.000000,1284.000000,1263.000000,1284.000000,1284.000000,557
2014-04-01,1280.000000,1285.000000,1255.000000,1255.000000,1255.000000,73
2014-04-02,1250.000000,1270.000000,1240.000000,1270.000000,1270.000000,7163
2014-04-03,1246.000000,1250.000000,1243.000000,1250.000000,1250.000000,29
2014-04-04,1245.000000,1280.000000,1245.000000,1269.000000,1269.000000,1005
2014-04-07,1260.000000,1260.000000,1245.050049,1245.050049,1245.050049,8
2014-04-09,1292.900024,1292.900024,1292.900024,1292.900024,1292.900024,5
2014-04-10,1300.000000,1303.900024,1285.599976,1303.500000,1303.500000,115
2014-04-11,1285.000000,1335.099976,1285.000000,1320.050049,1320.050049,5
2014-04-15,1195.550049,1265.000000,1195.550049,1265.000000,1265.000000,17
2014-04-16,1255.000000,1255.000000,1250.000000,1250.000000,1250.000000,28
2014-04-17,null,null,null,null,null,null
2014-04-21,1260.000000,1282.000000,1260.000000,1282.000000,1282.000000,2
2014-04-22,1276.000000,1313.900024,1276.000000,1311.300049,1311.300049,22
2014-04-23,null,null,null,null,null,null
2014-04-24,null,null,null,null,null,null
2014-04-25,1300.099976,1320.000000,1299.949951,1320.000000,1320.000000,42
2014-04-28,null,null,null,null,null,null
